wavenumber_cm-1,transmittance_fraction,absorbance
3171.102661596958,0.7476635514018691,0.12629379069326607
3163.4980988593156,0.7414330218068536,0.12992807534836015
3155.893536121673,0.735202492211838,0.1335930294347655
3148.28897338403,0.7242990654205608,0.14008207517889934
3140.6844106463877,0.7102803738317757,0.1485701854044183
3133.0798479087453,0.6993769470404985,0.1552886870655301
3125.4752851711028,0.6900311526479751,0.1611313018457837
3117.8707224334603,0.67601246105919,0.1700452985563426
3110.2661596958174,0.6588785046728972,0.18119466069381093
3102.661596958175,0.6417445482866043,0.1926378120357187
3095.0570342205324,0.6277258566978193,0.2022299819277438
3087.4524714828895,0.6121495327102804,0.21314247769342656
3079.847908745247,0.5529595015576324,0.2573066750137592
3072.2433460076045,0.5311526479750779,0.2747806490763556
3064.638783269962,0.5685358255451713,0.24524216361237855
3057.0342205323195,0.5887850467289719,0.23004322823162798
3049.429657794677,0.5934579439252337,0.22661005239323395
3041.825095057034,0.5778816199376947,0.23816111845380739
3034.2205323193916,0.5638629283489096,0.2488264575356876
3026.615969581749,0.559190031152648,0.2524405794905341
3019.011406844106,0.5545171339563862,0.25608503009597816
3011.4068441064637,0.5545171339563862,0.25608503009597816
3003.8022813688212,0.5545171339563862,0.25608503009597816
2996.1977186311788,0.5545171339563862,0.25608503009597816
2988.5931558935363,0.5545171339563862,0.25608503009597816
2980.988593155894,0.5560747663551402,0.25486681195666006
2973.384030418251,0.5654205607476636,0.24762840303274075
2965.7794676806084,0.573208722741433,0.24168720939533564
2958.1749049429654,0.5794392523364486,0.2369920881869558
2950.570342205323,0.5856697819314641,0.23234718314119227
2942.9657794676805,0.5965732087227414,0.22433625410023053
2935.361216730038,0.6090342679127726,0.21535827067298646
2927.7566539923955,0.6121495327102804,0.21314247769342656
2920.152091254753,0.6059190031152648,0.21758542674314552
2912.5475285171105,0.5934579439252337,0.22661005239323395
2904.9429657794676,0.5794392523364486,0.2369920881869558
2897.338403041825,0.5623052959501558,0.25002782616319535
2889.733840304182,0.5529595015576324,0.2573066750137592
2882.1292775665397,0.5545171339563862,0.25608503009597816
2874.5247148288972,0.5638629283489096,0.2488264575356876
2866.9201520912547,0.5778816199376947,0.23816111845380739
2859.3155893536123,0.5763239875389408,0.23933330400185832
2851.71102661597,0.559190031152648,0.2524405794905341
2844.1064638783273,0.5482866043613707,0.2609923645907223
2836.5019011406844,0.5482866043613707,0.2609923645907223
2828.897338403042,0.557632398753894,0.25365200142497896
2821.292775665399,0.573208722741433,0.24168720939533564
2813.6882129277565,0.5981308411214953,0.2232038037013225
2806.083650190114,0.6199376947040498,0.20765195599516545
2798.4790874524715,0.6386292834890965,0.19475117134911782
2790.874524714829,0.6557632398753894,0.18325293223318495
2783.2699619771865,0.6651090342679128,0.1771071530438294
2775.665399239544,0.6791277258566978,0.16804853880026727
2768.060836501901,0.6869158878504673,0.16309643860101472
2760.4562737642586,0.6947040498442367,0.1582001693567114
2752.8517110266157,0.7024922118380063,0.15335848619089273
2745.247148288973,0.7087227414330218,0.14952363141174085
2737.6425855513307,0.7040498442367601,0.15239659325747118
2730.0380228136883,0.6931464174454829,0.15917501708792167
2722.433460076046,0.6962616822429907,0.15722750493691678
2714.8288973384033,0.7040498442367601,0.15239659325747118
2707.2243346007604,0.6900311526479751,0.1611313018457837
2699.619771863118,0.6510903426791277,0.1863587462938181
2692.0152091254754,0.6105919003115264,0.21424896104839605
2684.4106463878325,0.5903426791277259,0.2288958181007809
2676.80608365019,0.5887850467289719,0.23004322823162798
2669.2015209125475,0.5981308411214953,0.2232038037013225
2661.596958174905,0.6137071651090342,0.21203880624327917
2653.9923954372625,0.6246105919003115,0.20439065544867097
2646.38783269962,0.6339563862928349,0.19794061884363323
2638.783269961977,0.6479750778816199,0.18844169744211056
2631.1787072243346,0.6682242990654206,0.175077735884129
2623.5741444866917,0.6744548286604362,0.17104713171548783
2615.969581749049,0.661993769470405,0.17914609801854173
2608.3650190114067,0.6479750778816199,0.18844169744211056
2600.7604562737642,0.6651090342679128,0.1771071530438294
2593.1558935361218,0.6806853582554517,0.16705359109843143
2585.5513307984793,0.6635514018691588,0.17812542896613437
2577.946768060837,0.6230529595015576,0.2054750367408909
2570.342205323194,0.5950155763239875,0.22547166515714456
2562.7376425855514,0.5919003115264797,0.22775143145204316
